https://www.giantbomb.com/api/game/3030-21/,Land of Legends,3010-42,"Shrapnel Games, Inc."
https://www.giantbomb.com/api/game/3030-42470/,Raging Tiger: The Second Korean War,3010-42,"Shrapnel Games, Inc."
https://www.giantbomb.com/api/game/3030-13341/,Family Guy Video Game!,3010-44,Fox Interactive
https://www.giantbomb.com/api/game/3030-5899/,Futurama,3010-44,Fox Interactive
https://www.giantbomb.com/api/game/3030-13979/,Die Hard: Vendetta,3010-44,Fox Interactive
https://www.giantbomb.com/api/game/3030-11940/,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,3010-44,Fox Interactive
https://www.giantbomb.com/api/game/3030-70812/,Wordhunters,3010-46,Sony Interactive Entertainment Europe
https://www.giantbomb.com/api/game/3030-70811/,Just Deal With It!,3010-46,Sony Interactive Entertainment Europe
https://www.giantbomb.com/api/game/3030-51351/,Detroit: Become Human,3010-46,Sony Interactive Entertainment Europe
https://www.giantbomb.com/api/game/3030-54229/,God of War,3010-46,Sony Interactive Entertainment Europe
https://www.giantbomb.com/api/game/3030-737/,Brain Dead 13,3010-47,ReadySoft Incorporated
https://www.giantbomb.com/api/game/3030-11344/,Robinson's Requiem,3010-47,ReadySoft Incorporated
https://www.giantbomb.com/api/game/3030-12980/,Dragon's Lair III: The Curse of Mordread,3010-47,ReadySoft Incorporated
https://www.giantbomb.com/api/game/3030-13800/,Guy Spy and the Crystals of Armageddon,3010-47,ReadySoft Incorporated
https://www.giantbomb.com/api/game/3030-22821/,Axis & Allies,3010-48,"Philips Interactive Media, Inc."
https://www.giantbomb.com/api/game/3030-69449/,VNC: Virtual Nightclub,3010-48,"Philips Interactive Media, Inc."
https://www.giantbomb.com/api/game/3030-6006/,Treasure Hunter,3010-48,"Philips Interactive Media, Inc."
https://www.giantbomb.com/api/game/3030-15768/,Gearheads,3010-48,"Philips Interactive Media, Inc."
https://www.giantbomb.com/api/game/3030-48192/,Get Off My Lawn!,3010-50,Digital Leisure Inc.
https://www.giantbomb.com/api/game/3030-75020/,Word Searcher IV,3010-50,Digital Leisure Inc.
https://www.giantbomb.com/api/game/3030-38492/,Overflow,3010-50,Digital Leisure Inc.
https://www.giantbomb.com/api/game/3030-75022/,Word Searcher III,3010-50,Digital Leisure Inc.
https://www.giantbomb.com/api/game/3030-27076/,Gratuitous Space Battles,3010-51,Positech Computing Ltd.
